id,Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,Pdays,Previous,Poutcome,Y
299,38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,1
300,32,admin.,married,tertiary,no,281,yes,no,unknown,6,may,226,1,-1,0,unknown,0
301,45,services,married,secondary,no,1259,yes,no,unknown,6,may,507,1,-1,0,unknown,1
302,34,blue-collar,married,secondary,no,848,yes,no,unknown,6,may,684,2,-1,0,unknown,0
303,47,services,divorced,secondary,no,201,yes,no,unknown,6,may,92,2,-1,0,unknown,1
304,46,blue-collar,married,primary,no,530,yes,no,unknown,6,may,739,3,-1,0,unknown,1
305,31,blue-collar,single,secondary,no,0,yes,no,unknown,6,may,273,2,-1,0,unknown,0
306,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown,1
307,35,technician,married,secondary,no,-131,yes,no,unknown,6,may,467,2,-1,0,unknown,1
308,41,admin.,married,secondary,no,0,yes,no,unknown,6,may,160,3,-1,0,unknown,1
309,46,services,married,unknown,no,80,yes,no,unknown,6,may,245,2,-1,0,unknown,1
310,40,services,divorced,secondary,no,105,yes,no,unknown,6,may,189,2,-1,0,unknown,1
311,29,admin.,married,secondary,no,182,yes,yes,unknown,6,may,477,1,-1,0,unknown,3
312,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,1
313,40,blue-collar,married,primary,yes,0,yes,no,unknown,6,may,64,2,-1,0,unknown,1
314,29,student,single,secondary,no,948,yes,no,unknown,6,may,75,2,-1,0,unknown,0
315,36,blue-collar,married,primary,no,23,yes,no,unknown,6,may,400,2,-1,0,unknown,1
316,37,technician,married,secondary,no,710,yes,no,unknown,6,may,378,3,-1,0,unknown,1
317,39,services,married,secondary,no,1205,yes,no,unknown,6,may,118,2,-1,0,unknown,1
318,40,admin.,married,secondary,no,6,yes,no,unknown,6,may,60,3,-1,0,unknown,1
319,49,blue-collar,married,secondary,no,26,yes,no,unknown,6,may,276,2,-1,0,unknown,1
320,30,technician,single,unknown,no,-48,yes,no,unknown,6,may,152,2,-1,0,unknown,0
321,57,management,married,tertiary,no,2142,yes,no,unknown,6,may,251,3,-1,0,unknown,2
322,24,services,single,secondary,no,77,yes,yes,unknown,6,may,390,2,-1,0,unknown,3
323,46,blue-collar,married,unknown,no,401,yes,no,unknown,6,may,306,2,-1,0,unknown,1
324,33,admin.,married,secondary,no,21,no,no,unknown,6,may,189,3,-1,0,unknown,0
325,35,technician,single,tertiary,no,226,yes,yes,unknown,6,may,283,3,-1,0,unknown,1
326,40,admin.,single,unknown,no,419,yes,no,unknown,6,may,112,3,-1,0,unknown,1
327,53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,1
328,39,blue-collar,married,secondary,no,607,yes,no,unknown,6,may,99,2,-1,0,unknown,1
329,44,blue-collar,divorced,secondary,no,579,yes,no,unknown,6,may,198,2,-1,0,unknown,1
330,38,admin.,married,secondary,no,3047,yes,no,unknown,6,may,285,2,-1,0,unknown,1
331,54,technician,divorced,secondary,no,83,yes,no,unknown,6,may,190,3,-1,0,unknown,1
332,52,blue-collar,married,primary,no,58,yes,no,unknown,6,may,213,3,-1,0,unknown,1
333,28,admin.,single,secondary,no,251,yes,no,unknown,6,may,178,2,-1,0,unknown,0
334,42,admin.,married,secondary,no,101,yes,no,unknown,6,may,32,3,-1,0,unknown,1
335,47,entrepreneur,married,unknown,no,209,yes,no,unknown,6,may,135,2,-1,0,unknown,1
336,37,blue-collar,married,secondary,no,183,yes,no,unknown,6,may,112,4,-1,0,unknown,1
337,34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,0
338,35,services,married,secondary,no,109,yes,no,unknown,6,may,597,3,-1,0,unknown,1
339,55,retired,married,secondary,no,143,yes,no,unknown,6,may,42,3,-1,0,unknown,1
340,35,management,single,tertiary,no,550,yes,no,unknown,6,may,55,2,-1,0,unknown,1
341,57,blue-collar,married,primary,no,162,yes,no,unknown,6,may,155,2,-1,0,unknown,3
342,45,blue-collar,married,unknown,no,248,yes,no,unknown,6,may,88,5,-1,0,unknown,1
343,37,blue-collar,single,secondary,no,88,yes,no,unknown,6,may,128,2,-1,0,unknown,1
344,54,blue-collar,married,secondary,no,254,yes,no,unknown,6,may,66,2,-1,0,unknown,1
345,38,housemaid,married,secondary,no,0,yes,no,unknown,6,may,59,3,-1,0,unknown,1
346,55,housemaid,divorced,tertiary,no,6920,yes,no,unknown,6,may,406,3,-1,0,unknown,1
347,37,technician,married,secondary,no,-421,yes,no,unknown,6,may,183,5,-1,0,unknown,1
348,33,blue-collar,divorced,secondary,no,60,no,no,unknown,6,may,190,3,-1,0,unknown,0
349,44,blue-collar,married,primary,no,67,yes,no,unknown,6,may,220,2,-1,0,unknown,1
350,44,admin.,divorced,secondary,no,161,yes,no,unknown,7,may,89,2,-1,0,unknown,1
351,39,blue-collar,married,primary,no,245,yes,no,unknown,7,may,148,3,-1,0,unknown,1
352,42,services,married,secondary,no,0,yes,no,unknown,7,may,132,3,-1,0,unknown,1
353,39,admin.,married,secondary,no,20,yes,no,unknown,7,may,124,2,-1,0,unknown,1
354,46,services,married,secondary,no,89,yes,no,unknown,7,may,479,2,-1,0,unknown,1
355,42,blue-collar,married,secondary,no,166,yes,no,unknown,7,may,285,3,-1,0,unknown,1
356,45,management,married,tertiary,no,103,yes,no,unknown,7,may,35,4,-1,0,unknown,1
357,43,blue-collar,married,primary,no,-454,yes,no,unknown,7,may,322,2,-1,0,unknown,1
358,47,blue-collar,married,secondary,no,1001,yes,no,unknown,7,may,201,4,-1,0,unknown,1
359,51,services,divorced,secondary,no,-69,yes,no,unknown,7,may,216,3,-1,0,unknown,1
360,38,technician,single,secondary,no,42,yes,no,unknown,7,may,195,2,-1,0,unknown,1
361,29,student,single,tertiary,no,185,yes,no,unknown,7,may,141,3,-1,0,unknown,0
362,32,blue-collar,single,secondary,no,301,yes,no,unknown,7,may,395,2,-1,0,unknown,0
363,44,blue-collar,married,primary,no,503,yes,no,unknown,7,may,629,2,-1,0,unknown,1
364,43,management,married,tertiary,no,144,yes,no,unknown,7,may,131,3,-1,0,unknown,1
365,34,services,married,secondary,no,205,yes,no,unknown,7,may,312,1,-1,0,unknown,0
366,39,management,married,tertiary,no,305,yes,no,unknown,7,may,275,6,-1,0,unknown,1
367,30,blue-collar,divorced,secondary,no,251,yes,yes,unknown,7,may,120,2,-1,0,unknown,3
368,56,retired,married,secondary,no,0,yes,no,unknown,7,may,333,4,-1,0,unknown,3
369,29,technician,married,secondary,no,8,no,no,unknown,7,may,113,1,-1,0,unknown,0
370,37,blue-collar,single,secondary,no,238,yes,no,unknown,7,may,200,2,-1,0,unknown,1
371,35,admin.,married,secondary,no,0,no,no,unknown,7,may,326,1,-1,0,unknown,3
372,35,blue-collar,married,primary,yes,0,yes,no,unknown,7,may,292,1,-1,0,unknown,1
373,56,retired,single,primary,no,223,yes,no,unknown,7,may,97,1,-1,0,unknown,3
374,36,blue-collar,married,secondary,no,-251,yes,no,unknown,7,may,162,1,-1,0,unknown,1
375,45,self-employed,divorced,secondary,no,-139,yes,no,unknown,7,may,152,3,-1,0,unknown,1
376,37,technician,single,tertiary,no,147,no,no,unknown,7,may,416,2,-1,0,unknown,3
377,58,services,divorced,secondary,no,1109,yes,yes,unknown,7,may,180,1,-1,0,unknown,2
378,35,blue-collar,married,secondary,no,527,yes,yes,unknown,7,may,143,1,-1,0,unknown,1
379,34,management,single,tertiary,no,872,yes,no,unknown,7,may,105,2,-1,0,unknown,0
380,42,blue-collar,single,primary,no,19,yes,no,unknown,7,may,158,1,-1,0,unknown,1
381,35,technician,single,secondary,no,539,yes,no,unknown,7,may,520,1,-1,0,unknown,1
382,44,technician,divorced,secondary,no,-329,yes,no,unknown,7,may,171,1,-1,0,unknown,1
383,39,blue-collar,married,secondary,no,72,yes,no,unknown,7,may,425,6,-1,0,unknown,1
384,37,admin.,single,secondary,no,245,yes,yes,unknown,7,may,732,2,-1,0,unknown,1
385,36,services,single,secondary,no,342,yes,no,unknown,7,may,142,1,-1,0,unknown,1
386,29,technician,single,tertiary,no,3,yes,no,unknown,7,may,359,1,-1,0,unknown,0
387,54,management,married,tertiary,yes,-248,yes,yes,unknown,7,may,112,1,-1,0,unknown,1
388,43,blue-collar,divorced,secondary,no,370,yes,no,unknown,7,may,216,1,-1,0,unknown,1
389,33,retired,married,secondary,no,165,no,no,unknown,7,may,111,1,-1,0,unknown,0
390,53,admin.,divorced,unknown,no,236,yes,no,unknown,7,may,354,1,-1,0,unknown,1
391,37,services,married,primary,no,52,yes,no,unknown,7,may,359,1,-1,0,unknown,1
392,40,management,single,tertiary,no,1265,yes,no,unknown,7,may,97,1,-1,0,unknown,1
393,52,self-employed,married,secondary,no,273,no,no,unknown,7,may,227,1,-1,0,unknown,3
394,55,management,divorced,tertiary,no,552,no,no,unknown,7,may,241,2,-1,0,unknown,3
395,45,blue-collar,married,secondary,no,154,yes,no,unknown,7,may,1138,1,-1,0,unknown,1
396,38,blue-collar,married,secondary,no,266,yes,no,unknown,7,may,287,1,-1,0,unknown,1
397,37,management,single,tertiary,yes,45,yes,no,unknown,7,may,204,1,-1,0,unknown,1
398,29,unemployed,married,tertiary,no,8,yes,no,unknown,7,may,233,1,-1,0,unknown,0
399,42,management,married,tertiary,no,263,yes,no,unknown,7,may,254,1,-1,0,unknown,1
400,47,management,divorced,tertiary,no,447,no,yes,unknown,7,may,126,1,-1,0,unknown,3
401,53,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591,1,-1,0,unknown,1
402,31,services,married,tertiary,no,309,yes,yes,unknown,7,may,294,1,-1,0,unknown,3
403,59,blue-collar,married,secondary,no,202,yes,no,unknown,7,may,173,1,-1,0,unknown,3
404,49,admin.,married,secondary,no,326,yes,no,unknown,7,may,99,2,-1,0,unknown,1
405,52,admin.,single,secondary,no,545,yes,no,unknown,7,may,260,1,-1,0,unknown,1
406,32,services,married,secondary,no,0,yes,yes,unknown,7,may,255,2,-1,0,unknown,3
407,47,admin.,married,primary,no,192,yes,no,unknown,7,may,47,1,-1,0,unknown,1
408,35,management,married,tertiary,no,267,yes,no,unknown,7,may,192,1,-1,0,unknown,1
409,44,retired,married,secondary,no,7624,no,no,unknown,7,may,126,5,-1,0,unknown,3
410,40,services,single,tertiary,no,8823,yes,no,unknown,7,may,378,1,-1,0,unknown,1
411,28,blue-collar,single,secondary,no,97,yes,no,unknown,7,may,67,1,-1,0,unknown,0
412,38,blue-collar,married,unknown,no,5,yes,no,unknown,7,may,221,2,-1,0,unknown,1
413,41,technician,married,secondary,no,169,yes,no,unknown,7,may,296,2,-1,0,unknown,1
414,37,self-employed,married,tertiary,no,444,yes,no,unknown,7,may,401,2,-1,0,unknown,1
415,30,management,single,tertiary,no,112,yes,no,unknown,7,may,245,1,-1,0,unknown,0
416,33,blue-collar,married,secondary,no,0,no,no,unknown,7,may,107,1,-1,0,unknown,0
417,40,blue-collar,married,secondary,yes,-94,yes,yes,unknown,7,may,227,1,-1,0,unknown,1
418,39,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,1
419,49,blue-collar,married,secondary,no,90,yes,no,unknown,7,may,127,1,-1,0,unknown,1
420,52,admin.,married,secondary,no,31,yes,no,unknown,7,may,120,1,-1,0,unknown,1
421,27,management,single,tertiary,no,134,yes,yes,unknown,7,may,68,3,-1,0,unknown,3
422,26,services,married,secondary,no,0,yes,no,unknown,7,may,180,2,-1,0,unknown,0
423,47,blue-collar,married,secondary,yes,-5,yes,no,unknown,7,may,444,1,-1,0,unknown,1
424,33,admin.,married,secondary,no,-6,yes,no,unknown,7,may,566,2,-1,0,unknown,0
425,46,entrepreneur,married,unknown,no,1481,yes,no,unknown,7,may,49,3,-1,0,unknown,1
426,31,management,married,secondary,no,2019,no,no,unknown,7,may,380,2,-1,0,unknown,0
427,35,technician,single,secondary,no,1855,yes,no,unknown,7,may,138,1,-1,0,unknown,1
428,39,blue-collar,married,primary,no,106,yes,no,unknown,7,may,56,1,-1,0,unknown,1
429,48,services,divorced,secondary,no,852,yes,yes,unknown,7,may,202,1,-1,0,unknown,1
430,46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,1
431,49,services,married,secondary,no,1496,yes,no,unknown,7,may,218,4,-1,0,unknown,1
432,29,services,single,secondary,no,703,yes,no,unknown,7,may,129,5,-1,0,unknown,0
433,30,services,single,secondary,no,21,yes,no,unknown,7,may,104,2,-1,0,unknown,0
434,33,technician,married,secondary,no,0,yes,no,unknown,7,may,432,1,-1,0,unknown,0
435,58,retired,married,secondary,no,268,yes,no,unknown,7,may,516,1,-1,0,unknown,3
436,38,admin.,single,secondary,no,137,yes,yes,unknown,7,may,125,2,-1,0,unknown,1
437,33,management,single,tertiary,no,54,no,no,unknown,7,may,262,2,-1,0,unknown,0
438,33,unemployed,single,tertiary,no,1716,yes,no,unknown,7,may,396,2,-1,0,unknown,0
439,30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,0
440,51,blue-collar,married,primary,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,1
441,36,admin.,single,primary,no,91,yes,no,unknown,7,may,371,2,-1,0,unknown,1
442,37,unemployed,divorced,primary,no,849,yes,no,unknown,7,may,166,1,-1,0,unknown,1
443,38,blue-collar,single,secondary,no,-1,yes,no,unknown,7,may,72,1,-1,0,unknown,1
444,37,blue-collar,married,primary,no,310,yes,no,unknown,7,may,474,1,-1,0,unknown,1
445,33,technician,single,secondary,no,56,no,no,unknown,7,may,236,2,-1,0,unknown,0
446,50,technician,married,secondary,no,73,no,no,unknown,7,may,93,1,-1,0,unknown,3
447,44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,-1,0,unknown,1
448,41,blue-collar,married,unknown,no,225,yes,no,unknown,7,may,690,2,-1,0,unknown,1
449,34,blue-collar,married,primary,no,267,yes,no,unknown,7,may,362,1,-1,0,unknown,0
450,35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,1
451,39,management,single,tertiary,no,406,yes,no,unknown,7,may,68,1,-1,0,unknown,1
452,39,admin.,married,secondary,no,367,yes,no,unknown,7,may,106,1,-1,0,unknown,1
453,36,entrepreneur,married,tertiary,no,1722,yes,no,unknown,7,may,349,2,-1,0,unknown,1
454,43,technician,divorced,tertiary,no,1026,yes,yes,unknown,7,may,224,5,-1,0,unknown,1
455,41,blue-collar,married,secondary,no,108,yes,yes,unknown,7,may,203,1,-1,0,unknown,1
456,37,management,married,tertiary,no,308,yes,no,unknown,7,may,96,3,-1,0,unknown,1
457,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,1
458,39,blue-collar,married,primary,no,867,yes,no,unknown,7,may,481,1,-1,0,unknown,1
459,52,blue-collar,divorced,primary,no,196,yes,no,unknown,7,may,119,3,-1,0,unknown,1
460,50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,1
461,48,admin.,married,secondary,no,359,yes,no,unknown,7,may,374,1,-1,0,unknown,1
462,27,student,single,secondary,no,671,yes,no,unknown,7,may,332,2,-1,0,unknown,0
463,36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,353,3,-1,0,unknown,1
464,40,blue-collar,married,secondary,no,316,yes,no,unknown,7,may,266,2,-1,0,unknown,1
465,43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown,1
466,42,management,married,secondary,no,0,no,no,unknown,7,may,234,4,-1,0,unknown,3
467,31,admin.,married,secondary,no,89,no,no,unknown,7,may,297,3,-1,0,unknown,0
468,29,unknown,single,primary,no,50,yes,no,unknown,7,may,50,2,-1,0,unknown,0
469,49,services,single,primary,no,114,yes,no,unknown,7,may,99,2,-1,0,unknown,1
470,39,housemaid,married,secondary,no,365,yes,no,unknown,7,may,274,4,-1,0,unknown,1
471,56,management,married,primary,no,-24,yes,no,unknown,7,may,305,3,-1,0,unknown,3
472,37,self-employed,married,primary,no,0,no,no,unknown,7,may,112,4,-1,0,unknown,3
473,38,blue-collar,married,secondary,no,22,yes,yes,unknown,7,may,353,4,-1,0,unknown,1
474,35,admin.,married,primary,no,136,yes,no,unknown,7,may,283,1,-1,0,unknown,1
475,44,blue-collar,single,unknown,no,2167,yes,no,unknown,7,may,1273,1,-1,0,unknown,1
476,37,blue-collar,married,primary,no,321,yes,no,unknown,7,may,228,2,-1,0,unknown,1
477,39,blue-collar,married,tertiary,no,-33,yes,no,unknown,7,may,62,5,-1,0,unknown,1
478,37,management,divorced,tertiary,no,42,yes,no,unknown,7,may,564,3,-1,0,unknown,1
479,30,blue-collar,married,primary,no,145,yes,no,unknown,7,may,299,2,-1,0,unknown,0
480,38,blue-collar,married,primary,no,1807,no,no,unknown,7,may,348,3,-1,0,unknown,3
481,29,services,single,secondary,no,566,no,no,unknown,7,may,127,2,-1,0,unknown,0
482,43,admin.,married,tertiary,no,1924,yes,no,unknown,7,may,244,7,-1,0,unknown,1
483,32,services,single,secondary,no,81,yes,no,unknown,7,may,126,5,-1,0,unknown,0
484,40,admin.,single,secondary,no,-227,yes,no,unknown,7,may,161,3,-1,0,unknown,1
485,57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,333,1,-1,0,unknown,2
486,30,services,divorced,secondary,no,98,yes,no,unknown,7,may,155,1,-1,0,unknown,0
487,50,blue-collar,divorced,primary,no,149,yes,no,unknown,7,may,74,1,-1,0,unknown,1
488,33,blue-collar,divorced,secondary,no,126,yes,no,unknown,7,may,248,3,-1,0,unknown,0
489,39,technician,single,unknown,no,0,yes,no,unknown,7,may,130,1,-1,0,unknown,1
490,41,blue-collar,married,primary,no,258,yes,no,unknown,7,may,252,1,-1,0,unknown,1
491,43,technician,married,primary,no,117,yes,no,unknown,7,may,84,2,-1,0,unknown,1
492,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,3
493,46,technician,married,secondary,no,1571,yes,no,unknown,7,may,489,2,-1,0,unknown,1
494,36,blue-collar,married,primary,no,-79,no,no,unknown,7,may,159,3,-1,0,unknown,3
495,46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7,may,149,1,-1,0,unknown,1
496,44,blue-collar,married,secondary,no,1,yes,no,unknown,7,may,281,2,-1,0,unknown,1
497,28,management,married,tertiary,no,3,yes,no,unknown,7,may,122,5,-1,0,unknown,0
498,36,technician,divorced,secondary,no,141,yes,no,unknown,7,may,319,3,-1,0,unknown,1
499,56,management,married,primary,no,93,yes,no,unknown,7,may,282,2,-1,0,unknown,3
500,34,services,divorced,secondary,no,78,yes,no,unknown,7,may,35,3,-1,0,unknown,0
501,32,entrepreneur,married,secondary,no,135,yes,no,unknown,7,may,143,2,-1,0,unknown,0
502,33,technician,married,secondary,no,367,yes,yes,unknown,7,may,22,2,-1,0,unknown,3
503,31,admin.,divorced,secondary,no,53,yes,no,unknown,7,may,128,4,-1,0,unknown,0
504,35,management,divorced,tertiary,no,788,yes,no,unknown,7,may,297,3,-1,0,unknown,1
505,38,unemployed,married,primary,no,447,yes,no,unknown,7,may,365,4,-1,0,unknown,1
506,59,retired,married,unknown,no,0,no,no,unknown,8,may,425,6,-1,0,unknown,3
507,29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,0
508,28,blue-collar,married,secondary,no,597,yes,no,unknown,8,may,223,2,-1,0,unknown,0
509,30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,175,5,-1,0,unknown,0
510,34,blue-collar,single,secondary,yes,-947,yes,no,unknown,8,may,211,3,-1,0,unknown,0
511,36,blue-collar,married,secondary,no,-147,yes,no,unknown,8,may,156,1,-1,0,unknown,1
512,31,technician,single,tertiary,no,703,yes,no,unknown,8,may,943,2,-1,0,unknown,0
513,39,blue-collar,married,primary,no,70,no,no,unknown,8,may,813,1,-1,0,unknown,3
514,36,technician,married,secondary,no,83,yes,no,unknown,8,may,178,1,-1,0,unknown,1
515,52,blue-collar,married,secondary,no,46,yes,no,unknown,8,may,132,1,-1,0,unknown,1
516,25,management,single,tertiary,no,1348,yes,no,unknown,8,may,109,1,-1,0,unknown,0
517,42,technician,married,secondary,no,420,yes,no,unknown,8,may,94,1,-1,0,unknown,1
518,29,admin.,divorced,secondary,no,1320,yes,yes,unknown,8,may,489,1,-1,0,unknown,3
519,42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown,1
520,41,management,married,tertiary,no,141,yes,yes,unknown,8,may,146,3,-1,0,unknown,1
521,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,1
522,33,blue-collar,divorced,primary,no,176,yes,no,unknown,8,may,622,1,-1,0,unknown,0
523,41,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,8,may,170,2,-1,0,unknown,1
524,35,management,divorced,tertiary,no,3837,yes,no,unknown,8,may,1084,1,-1,0,unknown,1
525,43,management,married,tertiary,no,870,yes,yes,unknown,8,may,528,1,-1,0,unknown,1
526,36,admin.,single,secondary,no,206,yes,no,unknown,8,may,183,1,-1,0,unknown,1
527,36,entrepreneur,single,secondary,no,157,yes,no,unknown,8,may,41,1,-1,0,unknown,1
528,26,technician,single,secondary,no,2087,no,no,unknown,8,may,151,1,-1,0,unknown,0
529,40,technician,married,tertiary,no,103,yes,no,unknown,8,may,135,2,-1,0,unknown,1
530,48,blue-collar,divorced,primary,no,-18,yes,no,unknown,8,may,11,1,-1,0,unknown,1
531,30,management,single,tertiary,no,59,yes,yes,unknown,8,may,202,1,-1,0,unknown,3
532,36,services,single,tertiary,no,72,yes,no,unknown,8,may,80,1,-1,0,unknown,1
533,41,admin.,single,secondary,no,1715,yes,no,unknown,8,may,462,1,-1,0,unknown,1
534,38,management,married,secondary,no,65,yes,no,unknown,8,may,56,1,-1,0,unknown,1
